Song Title,Artist,Song URL,Lyrics
holy grail,JAŸ-Z,https://genius.com/Jay-z-holy-grail-lyrics,holy grail first track released magna carta holy grail deal love hate affair jay justin timberlake fame hov dub newrules samsung user able take clothes back steal food right mouth watch eat still love much thanks warning thanks warning curse name spite put shame hang laundry street dirty clean give fame still love much thanks warning thanks warning justin timberlake jay baby amazin maze crack code one day screamin love loud next day cold one day one day one day care unfair sippin cup til runneth holy grail blue told remind fuck shit talkin bout caught light camera look shit hammer goddamn bright light enticin look tyson money one night thirty mil one fight soon money blow pigeon take flight fuck fame keep cheatin took back fool twice bad even blame enough wan murder momma please bail nobody blame kurt cobain entertainer stupid contagious entertaine baby amazin maze crack code one day screamin love loud next day cold one day one day one day care unfair sippin cup til runneth holy grail tattoo body psycho bitch lobby hater paper photo shoot paparazzo even take daughter walk em corner store feel cornered enough enough callin fuck kiddin though gettin high sittin low slidin big body curtain window fame hurt chain worse think back asked person deal deal shit work light work camera snappin eye hurt dyin back birthed fuck iris irs hell high horse shit die dry mad take good bad throw baby bath water still alive still survived still gettin bigger livin life vanilla wafer villa illest alive michael jackson thriller justin timberlake jay baby amazin maze crack code one day screamin love loud next day cold one day one day one day care unfair sippin cup til runneth holy grail air lung whenever need take blade right heart watch bleed still love much thanks warning thanks warning play game spite drive insane tattooed sleeve forever ink guess whose name still love much thanks warning thanks warning justin timberlake jay baby amazin maze crack code one day screamin love loud next day cold one day one day one day care unfair sippin cup til runneth holy grail holy holy holy holy holy holy grail holy holy holy holy holy holy grail
look,XXXTENTACION,https://genius.com/Xxxtentacion-look-at-me-lyrics,norsk sloven ina look first released december via soundcloud look quickly grew notorious receiving second surge popularity late january drake previewed song eventually released man keep dick pant love mo kick vro damn son find haha man keep dick pant love mo kick vro wan friend gave dick amen put tongue dick look wrist ten pound boof brought shit straight booth tommy hilfiger voots said wan fuck put gun man put hole parent lean ksubis uzi uzi fuck look fuck yah look look look yah fuck yah look yah fuck look fuck yah look fuck yah fuck voot pipe shout ban took white starbucks little throat fucked rock misfit emo wrist slit curly hair corbin three bitch mormon skeet main forehead want pussy want head look fuck look fuck look fuck look yah look fuck look fuck look fuck look yah
well minute version taylor version vault,Taylor Swift,https://genius.com/Taylor-swift-all-too-well-10-minute-version-taylors-version-from-the-vault-lyrics,magyar afrikaans norsk sloven ina dansk ti ng vi catal well widely regarded one swift best song well see picking shard memory gut wrenching breakup jump time reflect best worst memory ex walked door air cold somethin bout felt home somehow left scarf sister house still drawer even sweet disposition wide eyed gaze singin car getting lost upstate autumn leaf fallin piece place picture day long gone magic might okay fine caus ar little town street almost ran red lookin wind hair remember well photo album counter cheek turnin red used little kid glass twin sized bed mother tellin story bout tee ball team taught bout past thinkin future tossing car key fuck patriarchy keychain ground always skippin town thinkin drive time gon love never called til dead gone buried check pulse back swearin three month grave wondered went reached felt shame held lifeless frame long gone nothing else could forget long enough forget needed middle night dancin round kitchen refrigerator light stair remember well nobody kept secret kept oath sacred prayer swear remember well well maybe lost maybe asked much maybe thing masterpiece til tore runnin scared remember well call break promise casually cruel name bein honest crumpled piece paper lyin remember well end well new hell every time double cross mind said closer age maybe would fine made want die idea never needy ever lovely jewel whose shine reflects weepin party bathroom actress askin happened happened charmed dad self effacing joke sippin coffee late night show watched watch front door night willin said supposed fun turning twenty one time fly paralyzed old self still tryin find plaid shirt day night made mail back thing walk home alone keep old scarf first week reminds innocence smell rid remember well loved back lost one real thing ever known rare remember well wind hair remember stair remember rare remember well never good tellin joke punch line go older lover stay age brooklyn broke skin bone soldier returning half weight twin flame bruise paint blue u love affair maim city barren cold still remember first fall snow glistened fell remember well u love affair maim well u remember well u remember well wind hair stair sacred prayer rare remember well wind hair stair sacred prayer rare remember wind hair stair sacred prayer rare remember wind hair stair sacred prayer rare remember
one dance,Drake,https://genius.com/Drake-one-dance-lyrics,one dance one dance song dancehall afrobeats inflection slowed sample chord stab uk funky house anthem kyla mind crazy baby style grip waist front way back way play street safe never run away even away oti oti never much love ot pray back one piece pray pray need one dance hennessy hand one time fore higher power taking hold need one dance hennessy hand one time fore higher power taking hold baby style strength guidance wishing friend nobody make end bust silence ta stick soon text reply wan spend time fighting time need one dance hennessy hand one time fore higher power taking hold need one dance hennessy hand one time fore higher power taking hold pretty love long time fine wine love long time long time back back back whine back back whine back back back whine yes steady fine back back whine mm need wan take slow lose control breakdown kyla wizkid long time back back whine back back back back back back drake kyla need one dance hennessy hand one time fore higher power taking hold need one dance hennessy hand one time fore higher power taking hold spell hennessy put two two e hen henn henn definitely showing hennessy two e sure gon take one
formation,Beyoncé,https://genius.com/Beyonce-formation-lyrics,formation formation black power anthem fitting contribution black history month important conversation piece black life matter movement song released one day would happened new wil in back popular demand hater corny illuminati mess paparazzo catch fly cocky fresh reckless rock givenchy dress possessive rock roc necklace daddy alabama mama louisiana mix negro creole texas bama baby heir baby hair afro negro nose jackson five nostril earned money never take country hot sauce bag swag messy mya big freedia baby yes play hoe haha came slay cornbread collard green yes besta believe hater corny llluminati mess paparazzo catch fly cocky fresh reckless rock givenchy dress possessive rock roc necklace daddy alabama mama louisiana mix negro creole texas bama baby heir baby hair afro negro nose jackson five nostril earned money never take country hot sauce bag swag want stunt yellow bone dream work hard grind til twirl hater albino alligator el camino seat low sippin cuervo chaser sometimes hard mine star slay slay slay slay day slay slay slay gon slay gon slay slay slay slay okay slay okay okay okay okay okay okay lady formation slay okay lady formation slay prove coordination slay slay trick eliminated fuck good take as red lobster fuck good take as red lobster gon slay hit right might take flight chopper drop mall buy shop might song played radio station might song played radio station might black bill gate making might black bill gate making want stunt yellow bone dream work hard grind til twirl hater albino alligator el camino seat low sippin cuervo chaser sometimes hard take mine star slay slay slay slay slay slay slay slay gon slay gon slay slay slay slay okay slay okay okay okay okay okay okay lady formation slay okay lady formation slay prove coordination slay slay trick eliminated slay okay lady formation slay okay lady formation conversation always stay gracious best revenge paper hear thunder golly look water lord
mirror,Justin Timberlake,https://genius.com/Justin-timberlake-mirrors-lyrics,mirror love song jt new wife less narcissistic may seem first glance song tribute twin flame soul split two two different body justin dedicated music somethin admire shine somethin mirror help notice reflect heart mine ever feel alone glare make hard find always parallel side hand hand pocket full soul place put hand glass tryna pull ta strong wan lose lookin right half vacancy sat heart space hold show fight baby easy comin back figured right along mirror mirror staring back bigger anyone else beside clear promise making two reflection one mirror mirror staring back staring back somethin original seem merely assembled help stare truth somewhere eye ever change without reflect love could would look u time hand hand pocket full soul place put hand glass tryna pull ta strong wan lose lookin right half vacancy sat heart space hold show fight baby easy comin back figured right along mirror mirror staring back bigger anyone else beside clear promise making two reflection one mirror mirror staring back staring back yesterday history tomorrow mystery lookin back keep eye baby keep eye wan lose lookin right half vacancy sat heart space hold show fight baby easy comin back figured right along mirror mirror staring back bigger anyone else beside clear promise making two reflection one mirror mirror staring back staring back ohh ohh ohh ohh uhh ohh ohh ohh ohh ohh uhh ohh love life love life love life love life love life love life love life love life love life ohh ohh ohh ohh uhh ohh inspiration precious song wan face light since put goodbye old already gone wait wait wait wait wait home ohh ohh ohh ohh uhh ohh love life love life love life love life love life love life love life love life reflection reflection everything reflection reflection everything love life love life love life love life love life love life love life love life love life love life love life love life love life love life love life love life
panda,Desiigner,https://genius.com/Desiigner-panda-lyrics,panda panda inspired white bmw desiigner note luxury car resemblance previously endangered animal brooklyn based rapper vision breakout track playing ow listening hottest hottest beat net menace waitin guess waitin shit long time waitin guess waitin shit long time feelin vibe right feelin panda panda panda panda panda panda panda broad atlanta twistin dope lean fanta credit card scammer hittin lick bando black phantom white look panda goin montana hundred killas hundred hammer black phantom white panda pocket swole danny sellin bar candy macho randy chopper oscar grammy pull ya panty hope killas understand broad atlanta twistin dope lean fanta credit card scammer hittin lick bando black phantom white look panda goin montana hundred killas hundred hammer black phantom white panda pocket swole danny sellin bar candy macho randy chopper oscar grammy pull ya panty hope killas understand panda panda panda panda panda panda panda panda panda panda broad atlanta twistin dope lean shit sippin fanta credit card scammer wake versace shit life desiigner whole bunch lavish shit askin round town clappin shit pullin stuff phantom ship plenty stuff bugatti whip look drive shit black phantom white killin camera pop perc stand gorilla kill banana four fella finna pull phantom kill camera big rollie dancin bigger pandie oscar grammy pull ya panty fill flip bitch pull countin digit lot new money killer pull wraith ctd pull killa bape call phillip phillip gon fill bank bank gon drill bank fuck gon kill bank broad card shitted live ticket flex drop bomb spin bobby gon trend jeff doin business zana ray fuckin shit doin business gettin chicken countin chicken gon split panda panda panda panda panda panda panda broad atlanta twistin dope lean fanta credit card scammer hittin lick bando black phantom white look panda goin montana hundred killer hundred hammer black phantom white panda pocket swole danny sellin bar candy macho randy chopper oscar grammy pull ya panty hope killer understand broad atlanta twistin dope lean fanta credit card scammer hittin lick bando black phantom white look panda goin montana hundred killer hundred hammer black phantom white panda pocket swole danny sellin bar candy macho randy chopper oscar grammy pull ya panty hope killer understand panda panda panda panda panda panda panda panda panda panda
xxx,Kendrick Lamar,https://genius.com/Kendrick-lamar-xxx-lyrics,xxx kendrick team rock legend xxx delf deeper political religious theme heard throughout damn august interview rolling stone kendrick described kon kid capri america god bless good america please take hand help underst new kung fu kenny throw steak ark pool full shark take leave wilderness sworn nemesis take gratitude bet show somethin chip lil bit nothin chip lil bit nothin chip lil bit nothin chip throw blower lap walk court rated johnny wan school johnny said book cool johnny wan rapper big cousin johnny caught body yesterday hustlin god bless america love yesterday call dog said killed son insufficient fund sobbin mobbin way belligerent drunk talkin head philosophin lord done said dot pray fucked day anointed show overcome lookin closure hopin could bring closer spiritual spirit better told sugarcoat answer feel somebody kill son mean somebody gettin killed love loyalty passion memory collected moment could never touch wait front spot watch hit block catch leavin service chip throw blower lap walk court black power baby killed coward even keep peace fuck one murder street body hour ghetto bird street paramedic dial somebody touch mama touch sister touch woman touch daddy touch niece touch nephew touch brother chip throw blower lap matter fact bout speak convention call back alright kid gon talk gun control damn place country sound drum bass close eye look around hail mary jesus joseph great american flag wrapped dragged explosive compulsive disorder son daughter barricaded block border look taught u murder street street back street wall street corporate office bank employee boss homicidal thought donald trump office lost barack promised never doubt america honest bask sin pas gin mix american blood bash crippin married blood ask oops accident nasty set u roll dice bet u overnight big rifle fox scared u gang member terrorist et cetera et cetera america reflection mirror place country sound drum bass close eye look aro
baby,Justin Bieber,https://genius.com/Justin-bieber-baby-lyrics,baby baby breaking someone love still wanting even broken lead single bieber debut album world debuted peaked number five justin bieber ludacris love care shout whenever love heart never ever ever apart item quit playin friend sayin said another looked right eye first love broke heart first time baby baby baby baby baby baby baby baby baby thought always mine mine baby baby baby baby baby baby baby baby baby thought always mine mine justin bieber ludacris would done whatever believe together wan play cool losin buy anything buy ring piece baby fix shake til wake bad dream goin believe first love around justin bieber ludacris baby baby baby baby baby baby baby baby baby thought always mine mine baby baby baby baby baby baby baby baby baby thought always mine mine luda thirteen first love nobody compared baby nobody came u could ever goin crazy starstruck woke daily need starbucks made heart pound skip street school playground really wan weekend know dazin amazin heart breakin keep sayin baby baby baby baby baby baby baby baby baby thought always mine mine baby baby baby baby baby baby baby baby baby thought always mine mine gone gone gone gone gone
meet graham,Kendrick Lamar,https://genius.com/Kendrick-lamar-meet-the-grahams-lyrics,ti ng vi bosanski meet graham kendrick lamar kicked may surprise release dis track followed april track euphoria preceded third drake response hour later drake would upload dear adonis sorry father honest take dad responsive look wish grandpa would wore condom sorry ta grow stand behind life hard challenge always gon u home sometimes parent mistake affect u grown good kid need good leadership mentor since daddy teach shit never piss leg son either die right pop head son never fall escort business bad religion please remember could even bitch never code switch whether right wrong black even benefit goal push ups discipline cut corner daddy fuck ozempic pay play brazilian gym membership understand throwin rock hidin hand law ashamed bout wit treat mom kid hide kid hide sure five percent comprehend ninety five lost proud strength within lotta superstar real daddy one nothin carry king understand right play eighteen dear sandra son habit hope undermine especially girl hurt inside climate woman feel alignment emotion hopin blinded dear dennis gave birth master manipulator even using prove huge favor think ask paper paper paper blamin gamblin addiction psychopath intuition play victim raised horrible fuckin person nerve dennis sandra sit heavy listen mm mm son sick sick thought think die weinstein fucked cell rest life hate black woman hypersexualize em kink nympho fetish grew facial hair understood bein beard fit better sex offender ho vo keep monthly allowance child never compromised keepin child around ta raise daughter knowin predator lurkin fuck rap battle die woman live purpose industry twelve year one lil secret weird shit goin artist police streamlinin victim inside home callin em tender leak video push agenda woman playin music playin sister better sellin niece weirdo good one katt williams said truth mine embassy bout raided matter time lebron keep family away curry keep family away anybody embody love kid keep family away lookin standin keep family away lookin shoot pervert life keep family safe dear baby sorry father active inside world commit much music sure narcissist misogynist livin inside song try destroyin family rather taking care teaching time table watchin frozen eleventh birthday singin poem instead turk payin sex poppin percs example deserve wan loved brave kind gift change world could change father mind child future life inside confusion money always illusion life used father prolly claim neither history repeat sometimes need reason would fault hidin another child give grace reason made mr morale baby cope later give confidence somethin hope later never wan hear chase feral behavior sittin club sugar daddy validation need love eternity trump pain father play song rain yes hitmaker songwriter superstar right fuckin deadbeat never life meet graham dear aubrey probably thinkin wanted crash party truthfully hatin bone body supposed good exhibition within game fucked moment called family name stoop low discredit decent people guess integrity lost metaphor reach understand house never home thirty seven showin seven year old gamblin problem drinkin problem pill poppin spendin problem bad money whorehouse solicitin woman problem therapy lovely start suggest ayahuasca strip ego bottom try empathize nothin crave entitlement wan liked bad puzzlin dominance recap moment fit secret handshake friend culture cachet binge disrespectin mother identity fence family love ya skin livin compromised persona channel masculine even standin next woman body shamer gon hide baby mama ya embarrassed em right mama raised u take mask wan achievement believe never gave u nothin believe lied religious view lied surgery lied accent past tense perjury lied ghostwriter lied crew member pussy lied em em lied son lied daughter lied kid hopin lied artist offer help fuck rap battle long life battle
,4 Non Blondes,https://genius.com/4-non-blondes-whats-up-lyrics,second single album bigger better faster non blonde shot band international stardom topping chart seven country reaching three twenty five year life still tryin great big hill hope destination realized quickly knew world made brotherhood whatever mean cry sometimes lying bed head feeling little peculiar wake morning step outside take deep breath real high scream top lung going ey ey ey ey said going ey ey ey ey said going try god try try time institution pray god pray pray every single day revolution cry sometimes lying bed head feeling little peculiar wake morning step outside take deep breath real high scream top lung going ey ey ey ey said going ey ey ey ey said going ey ey ey ey said going ey ey ey said going twenty five year life still tryin great big hill hope destination mmm
houdini,Eminem,https://genius.com/Eminem-houdini-lyrics,norsk houdini houdini lead single eminem twelfth studio album death slim shady track named harry houdini popular magician known death defying stunt em paul listening album good fucking luck guess back back shady back friend guess back guess back guess back guess back guess back guess back guess back well look stork brung little baby devil forked tongue stickin sore thumb forehead grew horn still white jerk pullin chrysler cypher vic percs bud light shirt lyrical technician electrician light work ta play pretend believe stay ever take leave would aspirin break feve ask megan thee stallion would collab would really shot glad back abra abracadabra bout reach bag bruh abra abracadabra back bruh back day old right around time became dope fiend ate codeine way coping taste opiate case turned smiley face emoji shit may age appropri ate hit eight year old face participation trophy zero doubt whole world bout turn scout censorship bureau shut started start light hearted first feel targeted mind bogglin profit skyrocketed look pocketed shit light joggin running full speed ahead noggin fight debate best ops white chalkin step mic cock god abra abracadabra bout reach bag bruh abra abracadabra back bruh sometimes wonder old could way shit today probably everything gay name name many little kid still wan act bigger prick cactus word sting attacked bee coupe leaning back seat bumpin kelly favorite group black guy pee air max white walkin parental advisory transgender cat siamese identifies black act motherfuckin hacky sack treat whole world foot explain even danger hop track kangaroo thing two anger fuck think shit shit okay ahead paul quit snake as prick male crossdresser fake as probably shit suck dick fact fuck fuck dre fuck jimmy fuck fuck fuck kid brat screw paul two ball big rupaul thought saw saw never gon caught sleepin kidnappin never happen sherri papini harry houdini vanish thin air leaving abra abracadabra bout reach bag bruh abra abracadabra back bruh
friend,Marshmello,https://genius.com/Marshmello-and-anne-marie-friends-lyrics,friend friend pop song center idea friend zoning someone anne marie narrates experience warding unwanted romantic advance friend repeatedly telling person love crazy nothing friend lover brother known since ten mess talking shit gon push away love crazy look look eye really going away without fight reasoned done polite told one two three four five six thousand time made obvious made clear want spell made obvious made clear want spell shame looking insane turning door two morning rain pouring mess talking shit gon push away shame looking insane look look eye really going away without fight reasoned done polite told one two three four five six thousand time made obvious made clear want spell made obvious made clear want spell spell friend shit inside head ah friend look look eye really going nowhere without fight reasoned done polite told one two three four five six thousand time made obvious made clear want spell made obvious made clear want spell mmm ah ah ah
monster,Kanye West,https://genius.com/Kanye-west-monster-lyrics,dansk monster one highlighted posse cut kanye rick ross jay nicki minaj boast monster mic fittingly song come couple horror movie reference shoot light hide til bright another lonely night willing sacrifice life ah monster good bloodsucker fat motherfucker look trouble run jungle hear rumble kanye west sample one example gossip gossip stop everybody motherfuckin monster need fuckin hand concert need fuckin hand concert profit profit everybody motherfuckin monster need fuckin hand concert need fuckin hand best living dead hand less talk head right eye red devil bout take another level matter nobody cold rap track triple double assist focus stayin bogus shit arguin older actin owe shit heard rap gave track pain bought chain always give back pain fuckin money act sane chi hoe love accent chick came said number dial wan number one number two mix goose malibu call malibooyah goddamn yeezy always hit em new style motherfucker well gon whatever wan gosh cool gon ah new think motherfucker really really need cool never top mami best advice top ever sex pharaoh ah put pussy sarcophagus claiming bruised esophagus head class swallowship livin future present past presence present kiss as kanye west kanye west jay jay gossip gossip stop everybody motherfuckin monster need fuckin hand concert need fuckin hand concert profit profit everybody motherfuckin monster need fuckin hand concert need fuckin hand sasquatch godzilla king kong loch ness goblin ghoul zombie conscience question thing common everybody know motherfuckin monster conquer stomp ya stop silly nonsense nonsense none swamp none seen carnage seen still hear fiend scream dream murder murder black convertible kill block murder avenue rape pillage village woman child everybody want achilles heel love enough vampire bloodsucker made millionaire millin spillin feeling air fake fuck fang tryna draw blood ice cold vein smell massacre seems way back bastard gossip gossip stop everybody motherfuckin monster need fuckin hand concert need fuckin hand concert profit profit everybody motherfuckin monster need fuckin hand concert need fuckin hand pull monster automobile gangsta bad came sri lanka tonka color willy wonka could king watch queen conquer okay first thing first eat brain start rocking gold teeth fang motherfuckin monster hair dresser milan monster monster giuseppe heel monster shoe young money roster monster crew bank funny face fake notice money straight wait rookie feature show ten time pay album money tall barbies climb hotter middle eastern climate violent tony matterhorn dutty wine wine nicki titty sign one track minded really really give forget barbie fuck nicki sh fake diet pocket eatin cheesecake bride chucky child play killed another career mild day besides ye stand besides think nage friday pink wig thick as give em whiplash think big cash em blink fast look saw live ah motherfuckin monster justin vernon charlie wilson crossed limelight god decide cide last show headed home headed home crossed limelight god decide cide last show headed home head home crossed limelight limelight god decide cide last show headed home
old town road remix,Lil Nas X,https://genius.com/Lil-nas-x-old-town-road-remix-lyrics,dansk old town road lil na enlists established country singer billy ray cyrus surprise remix smash breakout hit old town road cyrus previously co signed original song via twitter saying watching gon take horse old town road gon ride til gon take horse old town road gon ride til kio kio horse back horse tack attached hat matte black boot black match ridin horse ha whip porsche valley porch nobody nothin nothin nobody nothin nothin ridin tractor lean bladder cheated baby ask life movie bull ridin booby cowboy hat gucci wrangler booty nobody nothin nothin nobody nothin nothin gon take horse old town road gon ride til gon take horse old town road gon ride til hat cross town livin rockstar spent lot money brand new guitar baby habit diamond ring fendi sport bra ridin rodeo maserati sport car stress marlboro kick back wish could roll back old town road wan ride til gon take horse old town road gon ride til gon take horse old town road gon ride til
jingle bell,Christmas Songs,https://genius.com/Christmas-songs-jingle-bells-lyrics,jingle bell jingle bell one famous traditional christmas song around world music referred merry little jingle james friend commonly sung child church dashing snow one horse open sleigh er field laughing way bell bobtail ring making spirit bright fun ride sing sleighing song tonight jingle bell jingle bell jingle way fun ride one horse open sleigh jingle bell jingle bell jingle way fun ride one horse open sleigh day two ago thought take ride soon m fanny bright seated side horse lean lank misfortune seemed lot drifted bank upsot jingle bell jingle bell jingle way fun ride one horse open sleigh jingle bell jingle bell jingle way fun ride one horse open sleigh day two ago story must went snow back fell gent riding one horse open sleigh laughed sprawling lie quickly drove away jingle bell jingle bell jingle way fun ride one horse open sleigh jingle bell jingle bell jingle way fun ride one horse open sleigh ground white young take girl tonight sing sleighing song bobtailed bay two forty speed hitch open sleigh crack take lead jingle bell jingle bell jingle way fun ride one horse open sleigh jingle bell jingle bell jingle way fun ride one horse open sleigh
hallelujah,Leonard Cohen,https://genius.com/Leonard-cohen-hallelujah-lyrics,hallelujah interpretation cohen argument god king david hallelujah book psalm said pleased lord cohen address god really care music heard secret chord david played pleased lord really care music ya go fourth fifth minor fall major lift baffled king composing hallelujah hallelujah hallelujah hallelujah hallelujah faith strong needed proof saw bathing roof beauty moonlight overthrew ya tied kitchen chair broke throne cut hair lip drew hallelujah hallelujah hallelujah hallelujah hallelujah took name vain even name well really ya blaze light every word matter heard holy broken hallelujah hallelujah hallelujah hallelujah hallelujah best much feel tried touch told truth fool ya even though went wrong stand lord song nothing tongue hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah hallelujah baby room walked floor used live alone knew ya seen flag marble arch love victory march cold broken hallelujah time really going never show ya remember moved holy dove moving every breath drew hallelujah maybe god ever learned love shoot someone outdrew ya cry hear night somebody seen light cold broken hallelujah
hello,Adele,https://genius.com/Adele-hello-lyrics,kriolu kabuverdianu bahasa indonesia hello almost five year groundbreaking adele examines past try right wrong hello surface song appears break long ago song also hello wondering year meet everything time supposed heal ya done much healin hello hear california dreaming used younger free forgotten felt world fell foot difference u million mile hello side must called thousand time sorry everything done call never seem home hello outside least tried sorry breaking heart matter clearly tear apart anymore hello typical talk sorry hope well ever town nothing ever happened secret u running time hello side must called thousand time sorry everything done call never seem home hello outside least tried sorry breaking heart matter clearly tear apart anymore anymore anymore anymore anymore hello side must called thousand time sorry everything done call never seem home hello outside least tried sorry breaking heart matter clearly tear apart anymore
,John Legend,https://genius.com/John-legend-all-of-me-lyrics,third single sixth track john legend album love future legend wrote along toby gad become one legend popular song earning would without smart mouth drawing kicking head spinning kidding pin goin beautiful mind magical mystery ride dizzy hit alright head water breathing fine crazy mind love love curve edge perfect imperfection give give end beginning even lose winning give give many time even cry beautiful world beating around every mood downfall muse worst distraction rhythm blue stop singing ringing head head water breathing fine crazy mind love love curve edge perfect imperfection give give end beginning even lose winning give give give card table showing heart risking though hard love love curve edge perfect imperfection give give end beginning even lose winning give give give give
america,Childish Gambino,https://genius.com/Childish-gambino-this-is-america-lyrics,america dropping amid ongoing political cultural tumult turmoil childish gambino america appears commentary black life america american culture whole contrast popular away away away away childish gambino young thug wan party party want money money wan party party free dancin dance shake frame wan party party want money money wan party party free dancin dancin dance shake frame america catch slippin catch slippin look whippin america catch slippin catch slippin look whippin childish gambino young thug blocboy jb savage america skrrt skrrt catch slippin look livin police trippin america gun area word area strap ta carry em ugh guerilla bag pad cold dope gon blow straight choir childish gambino somebody somebody grandma told money black black money black black money black black money black black black childish gambino young thug slim jxmmi quavo america catch slippin catch slippin catch slippin look whippin slime america catch slippin catch slippin look whippin childish gambino quavo young thug savage blocboy jb look geekin fitted fitted gucci gucci pretty gon gon watch move blaow celly ha tool kodak black kn ow hold work hunnid band hunnid band hunnid band hunnid band contraband contraband contraband contraband plug oaxaca gon find blocka blaow choir childish gambino young thug somebody america checked following list somebody mothafuckas owe grandma told money black black money black black money black black money black black black somebody somebody grandma told money money black black money black black money black black money black black black black world barcode black world drivin expensive foreigns big dawg kenneled backyard probably life dog big dog
one,DJ Khaled,https://genius.com/Dj-khaled-im-the-one-lyrics,one one feature star studded line artist especially braggadocio spirit justin bieber chance rapper lil wayne quavo boasting woman life best music another one dj khaled justin bieber dj khale lookin truth money never lie one one early mornin dawn wan ride ride one one ride sick imitator real one intimidate ya watchin run time one justin bieber quavo eh eh one eh eh one eh eh one eh eh one quavo one hit spot one bring raindrop back remember criss cross hopscotch one hold block hot dream true wake look without makeup pull mama made ta worry bout comma cake run inside life fame bus promise step famous modern day bonnie clyde named u pull angle justin bieber dj khaled lookin truth money never lie one one early mornin dawn wan ride ride one one ride one one sick imitator real one intimidate ya watchin run time one eh eh one eh eh one eh eh one eh eh one okay though face new chanel price ice coochie melt met club asked felt went put booty gucci belt aha label want bottle table bed frame table watchin netflix cable okay though plug plug plug plug want pull hair hold door mm baby okay baby okay okay though justin bieber dj khaled lookin truth money never lie one one early mornin dawn wan ride ride one one ride sick imitator real one intimidate ya watchin run time one eh eh one eh eh one eh eh one eh eh one lookin one well lookin one best yet yet best yet lookin somebody fuckin body catch body everybody god hit day response blow high turnin gold bronze roll eye molly zombie think clyde bonnie whitney bobby god forgive tunechi finessin legend straight crescent fly bae essence record knew khaled spinnin record mula gang winnin record flexin ex god justin bieber dj khaled lookin truth money never lie one one early mornin dawn wan ride ride one one ride sick imitator real one intimidate ya watchin run outta time one eh eh one eh eh one eh eh one eh eh one justin bieber dj khaled another one one one one one one one one one one one one one
lucid dream,Juice WRLD,https://genius.com/Juice-wrld-lucid-dreams-lyrics,dansk latvie lucid dream lucid dream juice wrld explores mental anguish feel experiencing break lucid dreaming refers state consciousness person aware dreaming enough enviyon mix still shadow room take back love gave point love hate change must replace easier said done thought one listenin heart instead head found another one better one forget still shadow room take back love gave point love hate change must replace easier said done thought one listenin heart instead head found another one better one forget left falling landing inside grave want dead take prescription feel okay head lucid dream move thing thinking bed everything thought wedding ring better dead want end watch blow wind listened friend leave shit past want last made outta plastic fake tangled drastic way knew evil girl prettiest face gave heart full mistake gave heart made heartbreak made heart break made heart ache made heart break made heart ache made heart break made heart ache made heart break still shadow room take back love gave point love hate change must replace easier said done thought one listenin heart instead head found another one better one forget still shadow room take back love gave point love hate change must replace easier said done thought one listenin heart instead head found another one better one forget leave shit past want last made outta plastic fake tangled drastic way knew evil girl prettiest face easier said done thought instead head found another better one forget
love sosa,Chief Keef,https://genius.com/Chief-keef-love-sosa-lyrics,love sosa love sosa affinity woman chief keef well pride neighborhood keef parkway garden chicago apartment complex act black disciple jordan gilty chief keef tired motherfucker school tellin always barbershop chief keef bout chief keef bout bd fuckin lamron puttin work shut fuck shit motherfucker talkin chief keef hitter chief keef chief keef fake shut fuck live caught ratchet shootin police shit probation since fuckin motherfucker stop fuckin playin savage catch another motherfucker talkin sweet chief keef fuckin beatin as fuckin playin roll lil reese young chop love sosa bitch love sosa ha end end raris rover ah raris rover broke boy bang bang bang ah god broke boy god broke boy bitch love sosa end end fuckin boy gon fucked raris rover hoe love chief sosa hit cobra slumped sosa boy making noise grown clique full broke boy god broke boy god broke boy gbe dope boy lot dough hah bitch love sosa love glo boy old broke raris rover convertible lambos band pant disrespect boy speak think playin use hand friend collect band landlord get lot comma fuck momma drama meet llama ridin hunna three hundred foreigns bitch chief sosa swear god honored ha bitch love sosa end end fuckin boy gon fucked raris rover hoe love chief sosa hit cobra slumped sosa boy making noise grown clique full broke boy god broke boy god broke boy gbe dope boy lot dough ah call rose six double keep pole gon fucked done sell soda done sell coca gon clap sosa gon clap sosa sosa hoe sosa tadoe molly water cool water fore hit lava trendin topic care price cop steady jockin bitch love sosa end end fuckin boy gon fucked raris rover hoe love chief sosa hit cobra slumped sosa boy making noise grown clique full broke boy god broke boy god broke boy gbe dope boy lot dough ha
